n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,config,proposal_contains_gt_pct,ranker_selected_gt_compatible_pct,inference_p50_ms,inference_p95_ms,inference_p99_ms
15292.0,6.068532566047606,0.16348417473188595,2.7408346065991247,5.750704464707429,0.20591930642699477,0.21044115142224493,83.90171706119973,4.47213595499958,361.3000137699823,A0,96.76388542470995,66.12499370205822,3.8177399999999997,21.16133499999999,41.351947599999946
15292.0,3.7208998168977243,0.08501177086058069,1.9501208223654354,3.718345949252986,0.1925180639230262,0.17697704081632654,30.74540659640689,6.082762530298219,54.46556982980566,A1,96.76388542470995,84.6435750182253,9.28049,23.263247,43.784043199999964
15292.0,14.203505100706252,0.6670154329060947,5.494749396928281,11.418563336043807,0.28596398884242125,0.2825813782223284,27.304142484221643,2.5109531352565053,54.58384068645448,A2,96.76388542470995,84.6435750182253,8.90417,46.271479999999954,86.6224519999996
15292.0,13.536489667800158,0.6473973319382684,5.102745209759419,10.71800381692429,0.26948321926304997,0.2689075630252101,50.75033504094515,2.8248498791378163,303.2199393123138,A2_M1,96.76388542470995,76.10440801255393,4.92924,11.390775999999981,16.88706699999997
15292.0,37.503269683494636,10.384514778969395,25.920229873123258,29.623278403200032,0.41201802013691113,0.4166714872337032,27.304142484221643,2.5109531352565053,54.58384068645448,A3,96.76388542470995,84.6435750182253,7.932079999999999,21.78376799999999,43.353319799999916
15292.0,40.48522103060424,10.731101229400995,36.267872488616284,37.66143059635209,0.4328728675263787,0.43938689469801717,27.304142484221643,2.5109531352565053,54.58384068645448,A4,96.76388542470995,84.6435750182253,15.449920000000002,42.07123899999998,60.21318219999996
15292.0,36.81663614962072,9.122416950039236,23.502908498990106,27.921014068055097,0.39480574087465486,0.4041949764424695,50.75033504094515,2.8248498791378163,303.2199393123138,A4_M1,96.76388542470995,76.10440801255393,8.20357,14.904750000000002,25.914028400000017
