n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,config
15292.0,33.31153544336908,9.070102014125032,25.913608215205144,33.45122848255913,0.35041905845494525,0.30607765198242065,52.3431455083138,2.8284271247461903,232.43856275837055,C4_MEDIAN__S2
15292.0,32.27831545906356,8.311535443369081,24.800499026052165,31.668327828020225,0.34475876965455715,0.30497001934750945,52.49731015268317,3.110178923697756,232.94528335833724,C7_EXTRATREES_RESIDUAL__S2
15292.0,32.055976981428195,8.50117708605807,24.84379448194474,32.0555290233771,0.3438347430434854,0.30149917720790753,52.51946581614428,3.1326033852535637,232.43525903369294,C1_CENTROID__S2
