fold,model,top1_micro,top3_micro,top5_micro,top1_macro,top3_macro,top5_macro,mrr,groups,bbox_groups,selected_positive_rate,bbox_mean_iou,bbox_median_iou,bbox_iou50,score_mean_ms,score_p95_ms
4,M0_raw_rank,0.6218514188542884,0.7864810288022106,0.8373897332341376,0.4186444760567089,0.6301099088032004,0.7047261354635991,0.7198190701792869,9409.0,8879.0,0.6589706047978376,0.22166871377425815,0.22209620799188529,0.11206216916319406,0.007615200069267303,0.008905001959647047
4,M1_logistic,0.7676692528430227,0.8708683175682856,0.9155064300138166,0.6055030920630092,0.7741576494209275,0.8321548860319865,0.829806872476187,9409.0,8879.0,0.8134925104178399,0.17321437754052715,0.14395863589311175,0.04167135938731839,0.44853359990520403,0.6308199972409052
4,M2a_tree,0.7293017323838877,0.8554575406525667,0.8847911574024869,0.5954800481557787,0.7430863694827764,0.78438398590942,0.7988992168712683,9409.0,8879.0,0.7695686451176934,0.2519602786339665,0.2677302793003988,0.12062169163194053,0.11468280013650656,0.18117500294465555
4,M2b_extra_trees,0.8621532575193963,0.8899989371877989,0.909342119247529,0.744497771402985,0.7887493242601464,0.8180089164559194,0.8824252659233708,9409.0,8879.0,0.9136163982430454,0.2706560052843942,0.2714273191993925,0.11600405451064309,3.319983199980925,4.979215005369042
