n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,neural_selected_compatible_pct,config
15292.0,43.12058592728224,10.685325660476066,37.64472534157036,39.4873249330751,0.44435283924784924,0.45798373491014177,27.112675854131002,2.23606797749979,55.08265701650524,89.13157206382422,B_CURRENT
15292.0,43.6633533873921,10.718022495422444,41.11012043967959,40.94893751231869,0.4510667298210043,0.46163473478858374,19.05727606930718,2.23606797749979,13.152946437965905,90.71409887522888,H1_NEURAL_SELECT_CLASSICAL_BOX
