n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,neural_selected_compatible_pct,config,sensor
10184.0,43.961115475255305,13.678318931657502,37.938486972750155,36.910956138503515,0.4714890575802264,0.46292805850846797,5.708990622483358,2.0,5.0990195135927845,96.01335428122545,B_CURRENT,DAVIS
3905.0,43.918053777208705,4.71190781049936,37.87949702147838,40.63473993812767,0.37078411511523696,0.4609459849537783,88.77453882431726,2.23606797749979,367.21247255505904,68.11779769526248,B_CURRENT,DVX
1203.0,33.416458852867834,4.738154613466334,33.416458852867834,33.416458852867834,0.4534389741114585,0.4350723620815813,8.11646894365827,5.830951894845301,12.083045973594572,99.08561928512053,B_CURRENT,EVK4
10184.0,44.245875883739195,13.756873527101336,40.20026629264418,35.713681531417805,0.4734868868558754,0.46403837304936435,5.791756972343972,2.0,5.0,96.35703063629222,H1_NEURAL_SELECT_CLASSICAL_BOX,DAVIS
3905.0,45.12163892445582,4.532650448143406,42.90894745547377,45.37687255215715,0.39105641632931004,0.47007885117221015,57.00583709609275,2.23606797749979,221.83183983408728,73.4955185659411,H1_NEURAL_SELECT_CLASSICAL_BOX,DVX
1203.0,33.99833748960931,5.070656691604323,33.99833748960931,33.99833748960931,0.45606539560815246,0.4359806467430605,8.155457313167027,5.385164807134504,12.041594578792296,98.83624272651704,H1_NEURAL_SELECT_CLASSICAL_BOX,EVK4
