n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,neural_selected_compatible_pct,config
15292.0,33.33769291132619,9.024326445200105,25.893964027625454,33.534243538791515,0.3509360474113722,0.3083391664184813,52.3431455083138,2.8284271247461903,232.43856275837055,76.47789693957625,B_CURRENT
15292.0,37.39863981166623,9.965995291655767,31.83610549513045,37.56225469504687,0.39103163862391016,0.3590421360047108,33.28637866951716,2.23606797749979,128.16005617976296,84.64556630918128,H1_NEURAL_SELECT_CLASSICAL_BOX
