n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,proposal_contains_gt_pct,extratrees_top1_compatible_pct,extratrees_top3_contains_compatible_pct,neural_selected_compatible_pct,config,inference_p50_ms,inference_p95_ms,inference_p99_ms
15292.0,43.12058592728224,10.685325660476066,37.64472534157036,39.4873249330751,0.44435283924784924,0.45798373491014177,27.112675854131002,2.23606797749979,55.08265701650524,94.85351817944023,89.13157206382422,91.51844101490975,89.13157206382422,B_CURRENT,42.22089,102.886455,163.10867459999986
15292.0,36.24771122155375,6.984043944546168,28.94154661595902,32.53504909587195,0.40812053908818663,0.4229940509085927,28.60509330224916,2.885585568783434,63.11524476320595,94.85351817944023,89.13157206382422,91.51844101490975,89.13157206382422,N1_TOP1_BOX,27.490470000000006,75.795838,119.17784759999986
15292.0,40.557154067486266,7.722992414334293,36.32311869493904,39.026318741218375,0.4348406549422737,0.44836798859010807,19.74177193378228,2.6879866425917758,23.965775692919586,94.85351817944023,89.13157206382422,91.51844101490975,90.71409887522888,N2_TOP3_JOINT,30.27546,81.80514400000001,130.10435339999998
