n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,proposal_contains_gt_pct,extratrees_top1_compatible_pct,extratrees_top3_contains_compatible_pct,neural_selected_compatible_pct,config,inference_p95_ms
15292.0,29.682186764321212,3.7993722207690297,19.16356282280222,38.682952695154874,0.3272656107284685,0.3142243039982696,53.23366169806192,3.8489280225663274,232.0997494644706,94.85351817944023,76.47789693957625,86.13654198273608,76.47789693957625,N1_TOP1_BOX,61.38465333333332
15292.0,38.43185979597175,5.970442061208475,25.68874475314722,46.19496641221798,0.3893619840612038,0.3946306580575011,33.97407976063892,3.03923570735801,128.12915780135,94.85351817944023,76.47789693957625,86.13654198273608,84.64556630918128,N2_TOP3_JOINT,72.00356166666667
