n_gt,pooled_micro_iou50_pct,pooled_micro_iou75_pct,sequence_macro_iou50_pct,fold_mean_iou50_pct,mean_iou,median_iou,centre_error_mean,centre_error_median,centre_error_p90,proposal_contains_gt_pct,extratrees_top1_compatible_pct,extratrees_top3_contains_compatible_pct,neural_selected_compatible_pct,sensor,config
10184.0,43.961115475255305,13.678318931657502,37.938486972750155,36.910956138503515,0.4714890575802264,0.46292805850846797,5.708990622483358,2.0,5.0990195135927845,97.56480754124117,96.01335428122545,97.28004713275726,96.01335428122545,DAVIS,B_CURRENT
3905.0,43.918053777208705,4.71190781049936,37.87949702147838,40.63473993812767,0.37078411511523696,0.4609459849537783,88.77453882431726,2.23606797749979,367.21247255505904,86.24839948783611,68.11779769526248,74.08450704225352,68.11779769526248,DVX,B_CURRENT
1203.0,33.416458852867834,4.738154613466334,33.416458852867834,33.416458852867834,0.4534389741114585,0.4350723620815813,8.11646894365827,5.830951894845301,12.083045973594572,99.833748960931,99.08561928512053,99.33499584372403,99.08561928512053,EVK4,B_CURRENT
10184.0,35.418303220738416,8.935585231736056,30.41154056160626,32.90212021894262,0.4309820844073357,0.4189779799529941,6.231020640210498,2.3655797759964243,5.783368878271048,97.56480754124117,96.01335428122545,97.28004713275726,96.01335428122545,DAVIS,N1_TOP1_BOX
3905.0,37.95134443021767,2.9193341869398206,26.371872763723935,29.034753653667384,0.3527886768555613,0.4357366033301378,89.47162862772183,3.78618608017172,368.4005043437944,86.24839948783611,68.11779769526248,74.08450704225352,68.11779769526248,DVX,N1_TOP1_BOX
1203.0,37.73898586866168,3.657522859517872,37.73898586866168,37.73898586866168,0.3941961371664818,0.422489735197166,20.42335770210842,13.290274801013604,44.03190827479282,99.833748960931,99.08561928512053,99.33499584372403,99.08561928512053,EVK4,N1_TOP1_BOX
10184.0,39.002356637863315,9.691673212882954,36.065185132920035,37.44173555831895,0.44798150517928,0.43560975190110224,6.059141760827265,2.160265387162193,5.164673267704453,97.56480754124117,96.01335428122545,97.28004713275726,96.35703063629222,DAVIS,N2_TOP3_JOINT
3905.0,40.35851472471191,2.970550576184379,34.325930871880296,39.07429250674347,0.3788722726437789,0.45131852262990524,57.18362059028156,3.529064849514777,219.69330809969506,86.24839948783611,68.11779769526248,74.08450704225352,73.4955185659411,DVX,N2_TOP3_JOINT
1203.0,54.3640897755611,6.483790523690773,54.3640897755611,54.3640897755611,0.5052730024584425,0.5182699269783396,14.024441940230448,9.430389984336522,24.66303953626328,99.833748960931,99.08561928512053,99.33499584372403,98.83624272651704,EVK4,N2_TOP3_JOINT
